title,company,empn_rate,posted_time,location,salary,preview,link,job_key,empn_id,job_type
Business Analyst III,"Ellwood Group, Inc.",3.9,30+ days ago,"New Castle, PA 16101",NA,Experience as an application analyst or similar business analyst position in a manufacturing environment.Develop reporting requirements to resolve a variety of…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cf1TMZmdlLhmbMTy9vP2-pdo1Hbj3xlJtUfSoHdAOltDuJ1RG1EBX050tBGLyiZAbVdOd29XFe8yxNASi2DH5cOYELbG5niltMcIyaJ9e1vucUkD7hqJhc_m44Lj4G_vdnymbAeF37TV88yCr8p4Yh3pqgfDltgD1NLyaigAyQ8Dzz-1uZn0m3rFQRXn2-BxqkeFVmsj2ZkjGGl2Zf-11VgAG8uYX7JE12cQFTkH-YaWfLe2gDxRiG0N_gdD38AdokVSaf_TOuAFcIcNZdL7KdXFm1bCmupFLbRyCeFIW36NU7AN1gcRiJuJdbcDnMpvQty7PkpwwGZP5FKwH8BgQtzOf_RWRb6agJScRIB6-tB2yWYPnGG2WignwushJMvZh37Y49b9OnfnpEva4cok-_g6SGYd3W9vpclLcvB55TXMJiLzOnI9g-iQgw5Kc5uUcBT1u2YIOUTxDAbIhO05DsKWxQE_s4z5YKjZLwI1KYbwiSSTkrBwYtFhrJkhn8kNpB7z9cYcIpU2-EsoI1HFUdaM9myCXvOHDkU9HjUx6Ze6lmoo4wShoJNRVKvYbsynSgvGG_2An1Woa3xPzJQwXFNIQDSzeA6W8wOqGIopck3kj9Det-av-p1n5XWnx6WPiqAATReM1eHq4_RcaFjzAwHgxcqAIslDSZRfCoBCufMUwbabQkW2B52zSa7TAVpHAjmEG0TIk-sHEnZK2NXrw45W2OEYVFCghS6FZY6OV318Meso0GA5EVPzbN-K6haQm0wa2Pyl6FrI41bwzRtyVLpBo-bJSCjTRvOKk5rBSz5Q==&p=55&fvj=0&vjs=3,7d53c53e107e7db9,2997143900223226,fulltime
Strategic Business Analyst,TRANZACT,3.1,30+ days ago,"Fort Lee, NJ 07024","$75,000 - $100,000 a year","The Strategic Business Analyst must have clear understanding of business, functional and technical needs for new implementations.Power BI: 1 year (Preferred).",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DmvEs89GDjygIsDT0FtjWiil-qnA5TS0Npqc8I6T5HHJq-H8v6LEvanJyZREkaRXP0uD06GpHIfq90pX_cXlfYsnCFUdvSRnW-GevQrSbVJvU7xryqvSuxvnP2sWPJAMA8INpaNMIAuo8X8635speqZSoehiZQmaaS7Yr5Zz3uTvaGNslevK70oSNQ7Sd5wl6Vp-17J5rwstnM8q_QL3pAHRXGQLyhrtFAy1lDgua-CfyLXgoQhh5aLQxfr62TG2o3U9ELeBUv50RbuCBJin8MD3PUQmlnyt04SFxDsmt2eUfOUmg5QGGUklnMRN0Zm4sApSdWO9jNQi7PhGz50AsL9jj5wFkcOo0oNMnIi18pPEOk5XyqQV26LOxQk2ngUBixX63AloM9KF4CBpiKmgbJrHC0PH33HOr8uH7N5dJRDg0W9gZFSEtlpl79vgnzOySUAgfj7E572G1EFtfV0OE3yOB9f-nCeSEQR4JSRV8tI8EA8-r4nk1-&p=56&fvj=1&vjs=3,dbc83a9615c18c69,9613973026691547,fulltime
Business Analyst,PlayMonster LLC,3.7,8 days ago,"Beloit, WI",NA,Business analytics; market research and Point of Sale (POS): 3 years (Required).We are seeking a Business Insights Manager to join a fun group in a casual…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BMOkvdxHw0j-Bo81l-OdQC3oC3flPvU0AlphxvSv_XFhZ8oPZzIOkNHBykKycLgChh2piHRNJbMO1ExE3NT1DUev3zUojwWrHSTVblnYvABVTnHWeDKkOxvvDJC0BQd-wH5HEY6vnGefmN1eAL50gY_45JnT6_e2LiMArdmo0g7zescBuGYEgG6tRdOzBRf0jNIXCtfJhGYl92l6RVxQD-aXSfRNq0a1XjguaPVkiY20o3fVK4MBxD18SETe60UObTHSjOsysZogqyNwHmcG4zAjZNo9Yu6phzUjrWEDTkTftSSW36L1Qc5BZXqDm1rFUH3QzrjnedCY3gqtEFyG4s2RSojpYnMw7udMAugdmyDu92op1-n_7arloX3Gp1EpbHjE6MMepE2SRxhhQiYTSWA-xQ9lj0UZUnFmh5KBJV1EoxNJiBnZ2WDZpJxgmlKPsaYvGyxEb9DALTsoWPpsPg1uedGQ1I4zX4rIpb7Ta4eQ==&p=57&fvj=1&vjs=3,e4d1995f1e3d6850,2173559485491372,fulltime
Business Analyst - NxStage,FRESENIUS,3.5,30+ days ago,"Lawrence, MA 01843",NA,"BS/BA in Accounting, Finance or Business related field.Lead efforts to automate reporting and planning models by collaborating with various business units and…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Apw-UWfzWbqolHWDvjxCMGPhibgUhF_dFJ53ytWc1bz4W-OEm1P5BLWds6hgqYvY6lFipeAdP5YNgASZGblX6AHuX7gf9jorQlbvNoEMU1j7yaOkrprGhnmlOvMUyGLZIscZdicUcnDmlp8gR8YsxG1lZJLT7cJnDKZ8SvKSN7oV6jqrktsw5JgQlFAgwW16yaAnalPJ8_REIm1NqeIMgfHMPQoCueSnOE-RfoJR6qtKZY35lKKJnPdpAeDdHFOG2Nm2iHAjoMHzxd-RBZNanMciLj1gWsbXfe31uJTNLn5f0gmMRwDlwVInc7LU73E91_xpk50XoOK53A6a3d_sluO7qjeKPiv__utxSxQfnVKDFLzC9_n8Qi2HUO1N-9fNnxNwUaFU_Pstx7ANTZq0ymDaGGIWnt8Tr4k8p1juhhhtQ8MCQgsjPrJzXhrlsEDeP5KE-QVNnOc6CN9_CgjkgWh8ycXCmO100wW8t9SzzhdDlAoRl6g41dByVgMkphYd2hVE0ZdcB8dEdsqH3x-CUkvBnoktKfsZIyaWnx2v2zUz3AlNxi0bPwKGbBcorzVDEhuGrod6sh39kDtOrq5SCx_HxDntMdxNaDMcD5QtLHBPBKoLQmQSXF4d6d9DJkHjWtV92l4m_s1HFwQMhE-jUAP_gd0ZPKWnAIWjAkyJ92_KJuejYe3_jLCLd2FyOeoNqm5b0tMbKTfspbtsgW6jxKyRXva0nBiLMrC-khmYePSZYFBiGR18OzWjjmlWU8NBsySZ2GtVk_lh7Z0wBbYRiabGqO5w4OfmexOjdS2sC0iw==&p=58&fvj=0&vjs=3,48774dc0a929fe3f,6518824727764787,fulltime
FINANCIAL BUSINESS ANALYST,NIC Inc.,3.8,5 days ago,"Olathe, KS 66061",NA,The nation’s premier provider of innovative digital government solutions and secure payment processing is currently seeking a Financial Business Analyst to…,http://www.indeed.com/rc/clk?jk=0f47b5a93cf011bc&fccid=4e5583ff497142bf&vjs=3,0f47b5a93cf011bc,NA,fulltime
Financials Business Analyst / Functional Consultant,OSI Digital,NA,5 days ago,"Sacramento, CA",NA,Understand client's business needs and strategic requirements.Analyze and document detailed business requirements for assigned clients and/or project(s).,http://www.indeed.com/rc/clk?jk=ecd4a37ce7ab2086&fccid=898c2eca9a07d36e&vjs=3,ecd4a37ce7ab2086,NA,fulltime
Senior Business Analyst,Pernod Ricard,4.2,5 days ago,"Kenwood, CA",NA,PRW USA Senior management team.Overall coordination of the Opex controlling cycle at PRW USA (35%).Budgeting & Forecasting of Operational Expenditure.,http://www.indeed.com/rc/clk?jk=99865fef033363ad&fccid=12f2838ca043e71d&vjs=3,99865fef033363ad,NA,fulltime
Sr. Business Process Control Analyst,Bell Textron Inc.,3.9,5 days ago,"Fort Worth, TX",NA,"Support various Bell business units, as well as Textron Aviation Defense, with USG audits of business systems, incurred cost submissions, forward pricing rates,…",http://www.indeed.com/rc/clk?jk=2b1374ffc1e59e26&fccid=0c201367cb03df15&vjs=3,2b1374ffc1e59e26,NA,fulltime
Business Analyst,Sunpower,3.7,5 days ago,"Austin, TX 78729",NA,"Assures that functional output is developed and delivered to meet customer and business requirements.Through design, manufacturing, installation and ongoing…",http://www.indeed.com/rc/clk?jk=1e1923701df3766f&fccid=e145a4204aee6fa7&vjs=3,1e1923701df3766f,NA,fulltime
"Business Analytics Lead Analyst, VP",CITI,3.9,5 days ago,"Atlanta, GA 30339",NA,"Identifies data patterns & trends, and provides insights to enhance business decision making capability in business planning, process improvement, solution…",http://www.indeed.com/rc/clk?jk=9ae68de1943532b1&fccid=5bcd1ef0a7f4fb99&vjs=3,9ae68de1943532b1,NA,fulltime
Sr. Project Manager/Business Analyst,Tradeweb Markets LLC,3.9,5 days ago,"Jersey City, NJ 07311 (Downtown area)",NA,"Partners with project sponsors and stakeholder(s) to understand need, build business case, outline initial project charter.",http://www.indeed.com/rc/clk?jk=5ff4625f41604248&fccid=368c8a280b1e8cde&vjs=3,5ff4625f41604248,NA,fulltime
Business Performance Analyst or Senior Business Performance...,Dominion Energy,3.9,5 days ago,"Richmond, VA 23219 (City Center area)",NA,"Identify better work and business processes.Develop cost/allocation, cost/benefit programs, systems, and models to support the development of business…",http://www.indeed.com/rc/clk?jk=0b0dbbb46139683a&fccid=6a3ba7521cbe6c9d&vjs=3,0b0dbbb46139683a,NA,fulltime
Principal Business Analyst (Strategy),Exelon Corporation,4.0,5 days ago,"Philadelphia, PA 19103",NA,"Advanced proficiency in standard software applications (e.g., Microsoft Word, Excel, Access, PowerPoint, Project), specialized business technologies and…",http://www.indeed.com/rc/clk?jk=0486df6e0d3b3b61&fccid=7821a2e77aac6277&vjs=3,0486df6e0d3b3b61,NA,fulltime
Business Analyst - Cust Ops,Spectrum,3.5,5 days ago,"Charlotte, NC 28203 (Dilworth area)",NA,Work with business partners within one business function to align technology solutions within business strategies.Manage changes to such specifications.,http://www.indeed.com/rc/clk?jk=db9eaab92949166d&fccid=c2d1b0769a534b4d&vjs=3,db9eaab92949166d,NA,fulltime
Business Intelligence Analyst/ SQL Developer,Blommer Chocolate Company,3.3,5 days ago,"Chicago, IL 60661 (Near West Side area)",NA,"Tableau, QlikView, etc. · 3+ years of work experience in business intelligence, data analysis and reporting · Business Analyst experience and skills with SQL…",http://www.indeed.com/rc/clk?jk=3a1cf5068849d530&fccid=3ffb59e5b7f06a75&vjs=3,3a1cf5068849d530,NA,fulltime
"Manager, Business Analysts",CoAdvantage,3.1,5 days ago,"Tampa, FL 33618",NA,5+ years progressive experience in a business analyst role.Partner with Development Team to translate business requirements.,http://www.indeed.com/rc/clk?jk=f80cdc1c2b7c01e7&fccid=d7e05b9acdf9d9e5&vjs=3,f80cdc1c2b7c01e7,NA,fulltime
Business Analyst,Mphasis,3.8,13 days ago,"New York, NY",NA,"Strong knowledge (Technical and Business) of Workers Comp Property/Casualty.Work with internal stakeholders and external customers through the development,…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D35pONiEzCV0HOA1LSj07MBrUNmnAaSWLsWvroqamMmuv5sIOLoiF5i47oZbZSPWvy9gccbNaJaqruogwpEYm5ogPSpTDr35fuwhh0i3zznPoYykYOOzsf0zYlipsQ2vIcLWYSxTtn8kb7mkZtq2x5yE1ykj1v6uE6lCn5d6d-5uYQkONCKtzHQwTUDt86qZq3peh064OJTnkHG9WDcqtNjxh3YnULfj41NJO1KTv_RpS9QzKTxEigMybx9u0sb5a9iB66b5ynOpuaoy8MyGKdIISed9hkiOvfS9k4nT6DpvZJ-9YsO3ZZwPv3E-XNBePxlX0p2ZsW-bTRWO5v3xpXdF8_-CYizKvAckqY0-OOuSw3PlkLzXdwZlysHvWL1w7COpYLG_I8HZKZeHWaoEECccG1DQPPCRQxOYhVBXRLu_v1kSpdqpJZV13PqAkiVUJPvjEHV35nIakW0pgfKHm7I-DP1hXEidumMGJ_sXZ9oFecl1xNOxyg-VXzN1ijP_g4Lw6dRswjjjr40Z6M89wExS-cyXRIUThVXSDGh7agdt6mol7c8h-d&p=50&fvj=0&vjs=3,869f78e7978bc497,2026521959955385,fulltime
Business Analyst/Developer,Freedman Healthcare,NA,30+ days ago,"Newton, MA 02458",NA,"Proficiency with business intelligence/data visualization tools such as Tableau, Cognos, Power BI, etc.Ability analyze an organization’s current technologies…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfIQYuIlFPJvCnPBPfsjtoOKkm6zQOy3MTdZ7WA9rSinzkt5GqabLNyiWebK51lcVWZs7GjP7jHucoHfZcHYlNiGVRjugySxG7xnG1BCjuzAkPf6LI94G4m7A77VB4cgZ615AGvBeXGYAwrawxuIHNMGnfoBg2aZ3qcxvy3WByWPdC0XMswhsrbxFjYshzYvhUvRPgMEpjusg4CCsep70jwY2nOVf0fcayibgVMiE2Usl4v0knGTofZbTsphil48_mxJd6cNqLJBUJopFPHuvQxH2cuAWn4Poxib-t-IA4EGx-bVSP8GUStOAzROizbgZWW24hxrwfh7c_0VKilgd4qr8n_mru4GSkU-BfYtFuUwlYh_gK9NL_x_c2NW3uJU5yzKVmEV46lZ-gKw2-1i9d3xRHtVzFDGNdcC7K1DYFXkoiZBTWNaX05v5_V21h9HbiM7YdtxwMgA==&p=51&fvj=0&vjs=3,2cdbb7148b1c4330,2668704198920249,fulltime
Business Analyst – P&C,Mphasis,3.8,21 days ago,"New York, NY 10016 (Gramercy area)",NA,"Writing Business Case, BRD Prep and Project Coordination.Behavioral Skills:Strong Communication skill (Oral and Written)Qualification:Somebody who has performed…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D35pONiEzCV0HOA1LSj07MBrUNmnAaSWLsWvroqamMmuv5sIOLoiF5i47oZbZSPWvxP4v-xfYJoe_azEjuKqbH5RSzc23YL0Z7rLbVXqmgsm5c1xUxdlBHp_rf-h2T3TJoOuPGG1NyBxBLWDJFAoGlrFnvW7jh8nSFEgIGeaWyfhBMOLoBGsLlJUJfPUuJZ30Zj2cea6_rljwn7QG7tFwE5b6ybgzDtQkQjlIGPrSAQqpMLii1ty2RFTeT03AvUpf1riIuHZoIMmhtsjhcHj4CoglPNiYY18dj3B3K8EMfkZHiNuW3tWPYJjep9lAfSVs3W6Zj4skg6e-PquTPGjSCmt4M7JKahavhE6_6PW8vtoo3hdWoKLb8IsFKcoQhjAIiOOIivKkIqiVLGXU6g_kE44OTLPVqrxZzgRuHErjmvFEau1VT7K27eNjGV0B0QJOMVsGYl_183zggn6dyMRGGn8PLF7YnDYU8XD0cBrr3SLId1OdZtsjWFMEI_OdErYTT1Jg8ae8IX4KbG9XXgVQ6DJDHvBgiA9HXrz6GjYirVbeFyqy7L9Y0&p=52&fvj=0&vjs=3,202f6b0c311243a5,2026521959955385,fulltime
Sr. Business System Analyst,Adbakx LLC,NA,29 days ago,"Jersey, GA","$60,000 - $61,000 a year",Profession as a Business Analyst with Adbakx LLC.Is Business Analyst a good career option for me?How's it working with Adbakx LLC working as Business Analyst.,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BijQUOPswbVfcN1d2nyVJp4Kfor-O7OfstdQdISzx2n0Z9zkxDEdkz9iorSdb2h9kOJir2rOZkaUocPt50t4ePDxr2h9Gg-lAS_jVNdjdVDZcana85Umxemi_uATevauBF8L11aUlt62aGXHsjn5bdWXRY7MsYh-YRXTMNDTs8jgp4p_JHP4vi1DVApSLGdf9Pn0dW1h-MITW0zAos160zsU8_k_l4KnCKjqVXiaUk3HnAeZoAP5DiGr09QEH-IRUmTG4XOepWabbhGclJA3OQXWxHvVwss4aHWroPIHDA977HUzNGqLPsRVoGYcSNrm62O76q8howOmjyiGuH0TTzlSiXSx0U630FfYll6ciV3z_q6RwEGdyi33rkB-uYlAinNLXlG-27ej-rLLGgBiRbGORNPuJaixabuShIi_9rVC2gkMQ4mf_fzZzXXuQt6o7NMYuep5g4nwwtL5PjgLc9UX8Q22ee67gPZla22d92d9CTN03p5Hy-&p=53&fvj=1&vjs=3,57bf89ce86d4c40d,7958724305394560,fulltime
Business Analyst/Software Eng,Agama Solutions,3.8,Today,"Charlotte, NC",$28 - $35 an hour,"Analyze science, engineering, business, and other data processing problems to implement and improve computer systems.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DXgojf1lNM58UcKq0tPwfQLw1dk14B_51_qqxBe8EznSoLH076BH0PX5yGVAaaAZA4usS_lYpXodDQUFo5c6qE5vgHqilKk4Sb3CTbj5zgM0myNRHn-uSSCax8Ocy_eCMmWTu25jlvD1ZYg5l7QLOEFeM0Jl8dST1IF6PBApFtbHTvBGTKvaDN-G1cFpm8Z0Xm7oskaHjSeZPG9cKxC2ninQfGduZIMsGyyPdhTd6ZX3yCe5wK4scuaC-Tvt7Fw06rci7qQ0yT8iQksQIXrfBsrN_xyHuPREh0eQkQUI2aW_bQc1P1t7Ufm-IRTF09TVKb35Z3tBUzgFKwnztCHyWsRnGSDi6CpFVYKso-3zO9AJ8xu0R2kVaYTiDtYcHA70NSIkfvCCk2igYHzHNkzJK5JqJ9lG66lzHbpJWK9nN6V9lCHRdTEE8xN_-5hnS2g1O2hJF5B5HopWJvISPbFMPAYPax0jiAgkgs5OpmoxeciQ==&p=54&fvj=1&vjs=3,3f108b5eed177584,2868202745335789,fulltime
Business Analyst III,"Ellwood Group, Inc.",3.9,30+ days ago,"New Castle, PA 16101",NA,Provide plans to migrate process of acquired businesses to EGI applications/processes;Designs solutions and configures applications to support day-to-day…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cf1TMZmdlLhmbMTy9vP2-pdo1Hbj3xlJtUfSoHdAOltDuJ1RG1EBX050tBGLyiZAbVdOd29XFe8yxNASi2DH5cOYELbG5niltMcIyaJ9e1vucUkD7hqJhc_m44Lj4G_vdnymbAeF37TV88yCr8p4Yh3pqgfDltgD1NLyaigAyQ8Dzz-1uZn0m3rFQRXn2-BxqkeFVmsj2ZkpK6OxaFZpoyIOZNDzensg4c5oEGILozhGMphrUxWNhcwgU-dGb_5p-QS-zNjkZaW6ewCmTQIjbEEy08eSoAwv3KBVllY3ury1K2g43O50oDMq9CFHWwYjjBTAip2vovB-hkrfJ4WxEcZK4pDNXD7xh-b0Yg2KYrtECOjQWFCOVqT9HUAHwvbxERA5PKWytzkcwZ5zoTE3rxi7FVtPlbpWeNDDnJWohox7-y1Y-5T-BB61XGVQJmpaAwnfZ7O3JLT_ojj9h0qQuJc8zXHa--2Tku0olmBPhOSV1f54r6piUHAouTCCrN0BwJ4CwXMLqGl_mLYJQrROOpqJhAxm1wJyLezbUeIFH0pqkppUJt2yoiWa1qP81xdXaE_xJtKPA0YuS4ZDeCcg1RMIBHK196yJifTOsw4UyRNe44TnMbdUatfW3tPC8HahhFMFZIcSSLYVacfquT217abrjkPhxytqkcGPTwf-9H2Dr3LaEIUxGoDeP6ywwPeziII1JGC1aTi73HFe23itL9W-tLhJfrFonKQ_LK14Q0yekJOVxykSl0DwEBvOm-xYge_sDHOOVWv41yj0XwcKuvC8dS9adVL4tdO-onqBFduA==&p=55&fvj=0&vjs=3,7d53c53e107e7db9,2997143900223226,fulltime
Strategic Business Analyst,TRANZACT,3.1,30+ days ago,"Fort Lee, NJ 07024","$75,000 - $100,000 a year","The Strategic Business Analyst must have clear understanding of business, functional and technical needs for new implementations.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DmvEs89GDjygIsDT0FtjWiil-qnA5TS0Npqc8I6T5HHJq-H8v6LEvanJyZREkaRXP0uD06GpHIfq90pX_cXlfYsnCFUdvSRnW-GevQrSbVJvU7xryqvSuxvnP2sWPJAMA8INpaNMIAuo8X8635speqZSoehiZQmaaS7Yr5Zz3uTvaGNslevK70g-g4DuRpbdWQH2pkYnklc9G8LhSOYXUk1It7A3QoZJ7ZWT5GF12w0LrFMOCBb0DTKgbVxHhQ3MXYMe0xVwWohavfaCPTKp8KJFKTP9Kw14IMCnk1-nCKR4GX3m5Pi2agU09s8Dekkykg26KQHy3HqOjKAyjBeXS1kqnfYYPZOiCxYUzpdbZV4FJIJxoqhEnDDHcm88kRkSRzs8o4ib8AyaeZ0gJgi8g9bI7Ko6Emwg8ktPvR_aA7keGPqOglfau3AWd78B8V0E5qmpjzfcMKqgU4Sg0IUqKUv7TodgyXc_sPE7oA4XYge6rr14ZSw97F&p=56&fvj=1&vjs=3,dbc83a9615c18c69,9613973026691547,fulltime
Business Analyst,PlayMonster LLC,3.7,8 days ago,"Beloit, WI",NA,"The Business Insights Manager is responsible for compiling and analyzing large amounts of data, accurately projecting sales trends, identifying sales…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BMOkvdxHw0j-Bo81l-OdQC3oC3flPvU0AlphxvSv_XFhZ8oPZzIOkNHBykKycLgChh2piHRNJbMO1ExE3NT1DUev3zUojwWrHSTVblnYvABVTnHWeDKkOxvvDJC0BQd-wH5HEY6vnGefmN1eAL50gY_45JnT6_e2LiMArdmo0g7zescBuGYEgGktHUSeaCKTsuSZ7WgmYGgDyUk6MJhwyaKYAYR_5B-Kgqls9RwHx7RGBAukKgvaaJUQXigcsPk6H_DUcq9NaMlSomDrSv16l5AiS3ZH7kjEZ-0VL0OnqLYV6x_PgXwxWWLb4GSR-rgoCF-2ru7ng4WGRFN2YcKtoO3fmJggM7akbOkuHmeACiJGxdvceV7LviZTg_OkGleZYn44X2EKEVptQ3JvAl19t-PkIlacFa6EGPk4_7aNtjAQzpd5kyK63fr2sim2pFP7_ZAUrQwj9K2KVUL9m9OVW6f8qkb5w39wTWDhE5LCUPTA==&p=57&fvj=1&vjs=3,e4d1995f1e3d6850,2173559485491372,fulltime
Business Analyst - NxStage,FRESENIUS,3.5,30+ days ago,"Lawrence, MA 01843",NA,"BS/BA in Accounting, Finance or Business related field.Lead efforts to automate reporting and planning models by collaborating with various business units and…",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Apw-UWfzWbqolHWDvjxCMGPhibgUhF_dFJ53ytWc1bz4W-OEm1P5BLWds6hgqYvY6lFipeAdP5YNgASZGblX6AHuX7gf9jorQlbvNoEMU1j7yaOkrprGhnmlOvMUyGLZIscZdicUcnDmlp8gR8YsxG1lZJLT7cJnCk-LKZydzAGfPKzwqlUcjWBfdW84v2yTkSOGxaYEydyfURRuYQvCO2KEk1mrsYBHGQIj13zLHyuwE6dITwyfMZH4bpDOvvJOsrhICe2GQJmpP_m7wA8wIj5XuGJxRs5r0lW1du4VPbc_0Zuy27QBzs5bX5HM2ovxZXRUL3JlzY5VMNwJPJMVSgDKqLuqx8XgCESM4LKvo59fBVAMQQtVBLqNP53_q5v6YCopZeB6o7_nUlYiwlXywFTyZ8L--UCAvFAZ5ZGWxBziSzxTpuhSqaRQmQxrkmowN7-VYq4gxLvwzrM93NM2N0DSnDbpZJMWpi48cUzAMT5NWEBFLvoER48cHcuh0OSMZrKQtil2KSJqwCVrxS8HAdUyj786F0yiQs-HuWdSDZqY7W6hhFfe3y-6LkTSBcsxh1URodVWKSdS_p5GyltwPZsGXotZXCSUnlJCglH3pwRlrihRbE9ElvbSeGjFtaNqjfBfiMEbsKDWD_LOxflIdVer8Hr7dQvciKyJux95DJxlM_mJF-5XEIoKDOyVIgQ_tPrhG5DtsYKuxOAOSh5l7tQJI5cwKx2pFdWfHiq5fXS2yYgmn4nrXuZ6Nl1jDYkmaSBJFNkOLKLp4usIBfhHuhSWRRsr0owjqbKE_qsPa9rA==&p=58&fvj=0&vjs=3,48774dc0a929fe3f,6518824727764787,fulltime
Strategic Business Analyst,TRANZACT,3.1,30+ days ago,"Fort Lee, NJ 07024","$75,000 - $100,000 a year","The Strategic Business Analyst must have clear understanding of business, functional and technical needs for new implementations.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DmvEs89GDjygIsDT0FtjWiil-qnA5TS0Npqc8I6T5HHJq-H8v6LEvanJyZREkaRXP0uD06GpHIfq90pX_cXlfYsnCFUdvSRnW-GevQrSbVJvU7xryqvSuxvnP2sWPJAMA8INpaNMIAuo8X8635speqZSoehiZQmaaS7Yr5Zz3uTvaGNslevK70168t-n26dAlRbhqjRIgskzWnrdALdfJxcadGh-6cmbr7bK0tABYntp61MmGlrd7CLlLBnSr75s0wl32yrZQTJUIDTdYKQz2ruGJ64L7GPWRuto7W_zf4DJXkcL3SqNxc_0ClfSu7o-jl5epksS3Ieo67D7rEglVtV7_FHNQLm0Cd_Q6GLg-Ve9076qHOpBS8G5EOSdQ1xSsQJ1osnmY5uy7093VKrHBf6Diz-trXFjZCbLSjTWIH2G0iCZRVjlk42auVgHGPv5JDxPoN5qWXv_krI4iOAzNHSNCWbI55pyEPU8VL3QkxhNCVk00xO69Z&p=0&fvj=1&vjs=3,dbc83a9615c18c69,9613973026691547,fulltime
Business Analyst/Software Eng,Agama Solutions,3.8,Today,"Charlotte, NC",$28 - $35 an hour,"Test and verify that solutions will meet the business requirements.Work with clients and end users to gather, understand, and define business requirements.",http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DXgojf1lNM58UcKq0tPwfQLw1dk14B_51_qqxBe8EznSoLH076BH0PX5yGVAaaAZA4usS_lYpXodDQUFo5c6qE5vgHqilKk4Sb3CTbj5zgM0myNRHn-uSSCax8Ocy_eCMmWTu25jlvD1ZYg5l7QLOEFeM0Jl8dST1IF6PBApFtbHTvBGTKvaDNmvS7rG1YE10ZKp3693Ujb0daY_s2unzYcHrPC3L1M-oP-vnbDcO-Qc4YfY3gvzyoEOf7fj2xUg_YnmbscxfkOiirpoJYV-J_rbGfzrODSmB4nUcWmix3Ji82TomUy_4EaaTkAtvFBMLbVPahPQl8n3jqxNj02tddJ818Wh2igN8l6v0qvEG3kg6aUSaJrf7eGIzG1Q7Z7LcWjJSdlSGr38nJ32jFgfoeIByTawtxnzS9zm-RHGTdj0rGGQrxYCboKIehbWuIv2aG1-EzfJ3sZtsr0cMwPMqkbUEPCPaEKwg1p34G9emVCw==&p=1&fvj=1&vjs=3,3f108b5eed177584,2868202745335789,fulltime
Business Analyst III,"Ellwood Group, Inc.",3.9,30+ days ago,"New Castle, PA 16101",NA,Experience as an application analyst or similar business analyst position in a manufacturing environment.Develop reporting requirements to resolve a variety of…,http://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cf1TMZmdlLhmbMTy9vP2-pdo1Hbj3xlJtUfSoHdAOltDuJ1RG1EBX050tBGLyiZAbVdOd29XFe8yxNASi2DH5cOYELbG5niltMcIyaJ9e1vucUkD7hqJhc_m44Lj4G_vdnymbAeF37TV88yCr8p4Yh3pqgfDltgD1NLyaigAyQ8Dzz-1uZn0m3rFQRXn2-BxqkeFVmsj2Zkuv2Tiwjqdr1xFG-Dx4RdDgPVrGsxdRzSYUp4GtppSsJKMzEbpcB4PuGvFxShpnKu4pD92WFRCq_Eq5lLyeMNjM_aNGE3QSn1wqID1t55Y-6VYzuFj3wsmAMlkXQRLnXyDXc5lWuN0L8aOfGnqsdoTkM0RYoQuAoQmuo4251GliPiue0SssDk8G0ZAkIhu2N6LFmdzw_slBkfkCULFFQK1Zrq8pM0CF3MtbkJkq9qKk8thGF95oE_dCOXUsTNwJ-X5LSPIjbzxqfb_rt1rj0LaZFbYdcwi2XNwKt2WFE_mCLKExmPyk_3qQGBXgXFQkCwfDJRZ91t0rtSdSSv7PtR2WzpqzBoLlV2fnMmy-Q7sF-8giw0nwgAJYiWC6XtmJypepO3A7N-j4QqlO7g0Bi0PY23bczH5RJQMCC5q39v8D8wOMafvz8ygB6cAqwJmfy42zUv4sbpDZaHY5FYfoRYj660sKFJoCK2aXPk2jfJXh6HKdKhfYF9ua0fsliR6PzOf1nuoZIVhd1PE9Z41EIqRx0M9MbaSjLdYTGONpWWuQ6B8TX6Z1RbJUALgDInT_90vjEY0DB9NZxDXPbxVnhnQZNkAYa_aWCxw==&p=2&fvj=0&vjs=3,7d53c53e107e7db9,2997143900223226,fulltime
